股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
6133,金橋,2026-07-06,25.9,24.9,-3.86%,9367,2970,3.15
4541,晟田,2026-07-06,63.8,60.4,-5.33%,13483,3115,4.33
4564,元翎,2026-07-06,19.25,18.6,-3.38%,9497,1493,6.36
4743,合一,2026-07-06,60.9,55.7,-8.54%,16708,3414,4.89
4989,榮科,2026-07-06,116.0,98.4,-15.17%,40555,11169,3.63
5314,世紀,2026-07-06,73.0,67.4,-7.67%,35569,7874,4.52
1304,台聚,2026-07-06,15.8,13.8,-12.66%,31764,8008,3.97
3257,虹冠電,2026-07-06,71.2,65.9,-7.44%,10549,2444,4.31
3141,晶宏,2026-07-06,84.0,74.7,-11.07%,6590,1977,3.33
1309,台達化,2026-07-06,16.6,14.85,-10.54%,16674,5119,3.26
1310,台苯,2026-07-06,12.05,11.05,-8.3%,38501,10371,3.71
1313,聯成,2026-07-06,14.5,13.2,-8.97%,35079,10974,3.2
1314,中石化,2026-07-06,10.5,9.7,-7.62%,368709,65604,5.62
1409,新纖,2026-07-06,34.1,29.25,-14.22%,145215,34994,4.15
1440,南紡,2026-07-06,14.5,13.9,-4.14%,14971,4157,3.6
1455,集盛,2026-07-06,12.05,10.05,-16.6%,15036,3355,4.48
1460,宏遠,2026-07-06,8.8,7.31,-16.93%,6049,1731,3.49
1466,聚隆,2026-07-06,18.4,17.5,-4.89%,5769,1167,4.94
1467,南緯,2026-07-06,10.35,8.41,-18.74%,5797,722,8.03
1609,大亞,2026-07-06,42.35,39.5,-6.73%,27412,8557,3.2
1714,和桐,2026-07-06,25.0,17.75,-29.0%,141509,39704,3.56
1717,長興,2026-07-06,82.4,76.7,-6.92%,103205,19172,5.38
1718,中纖,2026-07-06,15.8,14.25,-9.81%,318065,67962,4.68
1721,三晃,2026-07-06,27.3,24.0,-12.09%,11243,2831,3.97
1810,和成,2026-07-06,24.6,24.45,-0.61%,23364,6062,3.85
2103,台橡,2026-07-06,25.5,23.8,-6.67%,29304,6787,4.32
2208,台船,2026-07-06,22.35,20.25,-9.4%,30046,6686,4.49
2390,云辰,2026-07-06,14.1,12.7,-9.93%,5142,1498,3.43
2427,三商電,2026-07-06,26.85,25.55,-4.84%,11731,2389,4.91
2441,超豐,2026-07-06,156.0,138.0,-11.54%,34916,10890,3.21
2630,亞航,2026-07-06,55.0,55.9,1.64%,31385,5217,6.02
2634,漢翔,2026-07-06,63.4,59.6,-5.99%,83376,19035,4.38
2645,長榮航太,2026-07-06,228.0,235.5,3.29%,13806,3377,4.09
3026,禾伸堂,2026-07-06,1015.0,953.0,-6.11%,20374,5254,3.88
1308,亞聚,2026-07-06,16.8,15.0,-10.71%,17773,3736,4.76
3066,李洲,2026-07-06,28.1,29.0,3.2%,5641,1220,4.62
8222,寶一,2026-07-06,45.25,40.75,-9.94%,11934,1916,6.23
