排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
175,6180,橘子,文化創意業,上櫃,3,10,-133
176,3023,信邦,電子零組件業,上市,4,5,-164
177,6187,萬潤,其他電子業,上櫃,3,26,-176
178,3533,嘉澤,電子零組件業,上市,3,20,-197
179,3338,泰碩,電子零組件業,上市,3,24,-231
180,3010,華立,電子通路業,上市,3,24,-240
181,8016,矽創,半導體業,上市,3,63,-244
182,3317,尼克森,半導體業,上櫃,3,49,-250
183,5464,霖宏,電子零組件業,上櫃,3,16,-279
184,6548,長科*,半導體業,上櫃,3,733,-362
185,2439,美律,通信網路業,上市,3,108,-487
186,8261,富鼎,半導體業,上市,3,407,-561
187,6414,樺漢,電腦及週邊設備業,上市,3,55,-578
188,2882,國泰金,金融保險業,上市,3,2073,-1789
189,2377,微星,電腦及週邊設備業,上市,3,1091,-1846
190,4938,和碩,電腦及週邊設備業,上市,3,120,-2411
191,2385,群光,電子零組件業,上市,3,100,-2536
192,2382,廣達,電腦及週邊設備業,上市,3,155,-5056
193,2615,萬海,航運業,上市,3,1346,-8638
