股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3354,律勝,2026-05-08,36.0,34.7,-3.61%,9027,2123,4.25
5388,中磊,2026-05-08,80.6,88.2,9.43%,17005,5490,3.1
3545,敦泰,2026-05-08,54.0,57.9,7.22%,8326,2543,3.27
3596,智易,2026-05-08,169.0,181.0,7.1%,6662,1492,4.46
3624,光頡,2026-05-08,57.8,66.3,14.71%,11054,3221,3.43
3653,健策,2026-05-08,3775.0,3920.0,3.84%,5820,1274,4.57
4722,國精化,2026-05-08,216.0,258.5,19.68%,10764,3515,3.06
4760,勤凱,2026-05-08,282.5,301.0,6.55%,5229,1388,3.77
4906,正文,2026-05-08,41.5,39.5,-4.82%,124068,34980,3.55
1522,堤維西,2026-05-08,32.8,31.4,-4.27%,5454,1204,4.53
5291,邑昇,2026-05-08,67.7,70.7,4.43%,6069,1969,3.08
5328,華容,2026-05-08,29.1,28.25,-2.92%,35958,8631,4.17
8926,台汽電,2026-05-08,48.0,51.6,7.5%,6852,2096,3.27
