排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
84,8034,榮群,通信網路業,上櫃,3,31,109
85,1219,福壽,食品工業,上市,5,55,106
86,2748,雲品,觀光餐旅,上市,5,69,87
87,7703,銳澤,其他電子業,上櫃,3,17,87
88,1527,鑽全,電機機械,上市,4,11,78
89,1598,岱宇,運動休閒,上市,3,33,77
90,1442,名軒,建材營造業,上市,5,25,75
91,3188,鑫龍騰,建材營造業,上櫃,5,10,74
92,4743,合一,生技醫療業,上櫃,3,513,69
93,6609,瀧澤科,電機機械,上櫃,4,2,65
94,1586,和勤,電機機械,上櫃,4,28,65
95,2597,潤弘,建材營造業,上市,3,44,60
96,9906,欣巴巴,建材營造業,上市,4,7,59
97,1459,聯發,紡織纖維,上市,5,8,57
98,3609,三一東林,電子零組件業,上櫃,3,24,55
99,2923,鼎固-KY,建材營造業,上市,3,7,52
100,1234,黑松,食品工業,上市,4,5,49
101,3623,富晶通,光電業,上櫃,3,3,45
102,6506,雙邦,紡織纖維,上櫃,4,2,43
103,5324,士開,建材營造業,上櫃,4,3,41
104,3002,歐格,電腦及週邊設備業,上市,4,8,39
105,2453,凌群,資訊服務業,上市,4,17,37
106,3522,御嵿,觀光餐旅,上櫃,4,13,37
107,9912,偉聯,電腦及週邊設備業,上市,5,2,37
108,3338,泰碩,電子零組件業,上市,3,38,36
109,2505,國揚,建材營造業,上市,3,19,36
110,2516,新建,建材營造業,上市,3,7,34
111,1340,勝悅-KY,塑膠工業,上市,3,11,34
112,3206,志豐,電子零組件業,上櫃,4,7,34
113,7734,印能科技,半導體業,上櫃,3,2,34
114,6928,攸泰科技,電腦及週邊設備業,上市,5,4,29
115,2337,旺宏,半導體業,上市,3,6087,29
116,8215,明基材,光電業,上市,3,9,29
117,3092,鴻碩,電子零組件業,上市,4,19,27
118,3625,西勝,電腦及週邊設備業,上櫃,4,1,25
119,5213,亞昕,建材營造業,上櫃,3,44,23
120,2430,燦坤,電子通路業,上市,4,6,21
121,3628,盈正,其他電子業,上櫃,4,11,20
122,3680,家登,半導體業,上櫃,3,84,18
123,6203,海韻電,電子零組件業,上櫃,4,5,15
124,6803,崑鼎,綠能環保,上櫃,3,5,14
125,6283,淳安,其他電子業,上市,4,1,11
126,1452,宏益,紡織纖維,上市,4,1,10
127,2704,國賓,觀光餐旅,上市,5,1,9
128,1432,大魯閣,運動休閒,上市,3,2,8
129,2524,京城,建材營造業,上市,3,9,2
130,5609,中菲行,航運業,上櫃,3,7,0
131,6785,昱展新藥,生技醫療業,上櫃,3,1,-1
132,6689,伊雲谷,數位雲端,上市,4,3,-3
133,9943,好樂迪,觀光餐旅,上市,3,3,-4
134,6872,浩宇生醫,生技醫療業,上櫃,3,48,-7
135,2423,固緯,其他電子業,上市,3,2,-9
136,8103,瀚荃,電子零組件業,上市,3,127,-45
137,5474,聰泰,電腦及週邊設備業,上櫃,3,13,-62
138,5340,建榮,電子零組件業,上櫃,3,355,-107
139,6933,AMAX-KY,電腦及週邊設備業,上市,3,46,-110
140,1736,喬山,運動休閒,上市,4,5,-110
141,8054,安國,半導體業,上櫃,3,77,-115
142,5291,邑昇,電子零組件業,上櫃,3,23,-118
143,6547,高端疫苗,生技醫療業,上櫃,3,386,-177
144,6245,立端,通信網路業,上櫃,3,132,-233
145,1514,亞力,電機機械,上市,3,78,-258
146,3260,威剛,半導體業,上櫃,3,1877,-367
147,1447,力鵬,紡織纖維,上市,3,70,-407
148,8105,凌巨,光電業,上市,3,244,-541
149,3016,嘉晶,半導體業,上市,3,137,-664
150,4991,環宇-KY,半導體業,上櫃,3,12,-1021
151,3149,正達,光電業,上市,3,9,-2181
