排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
170,2545,皇翔,建材營造業,上市,3,1,47
171,2511,太子,建材營造業,上市,3,13,47
172,3052,夆典,建材營造業,上市,3,11,46
173,3484,崧騰,電子零組件業,上櫃,4,21,42
174,5225,東科-KY,其他電子業,上市,5,4,41
175,2440,太空梭,電子零組件業,上市,4,7,40
176,6126,信音,電子零組件業,上櫃,4,17,38
177,3360,尚立,電子通路業,上櫃,4,24,38
178,6233,旺玖,半導體業,上櫃,4,6,35
179,1307,三芳,塑膠工業,上市,3,11,33
180,1459,聯發,紡織纖維,上市,5,1,32
181,2390,云辰,其他電子業,上市,3,7,32
182,2029,盛餘,鋼鐵工業,上市,3,12,32
183,6841,長佳智能,生技醫療業,上櫃,4,14,32
184,3257,虹冠電,半導體業,上市,5,2,31
185,2929,淘帝-KY,貿易百貨業,上市,5,6,31
186,6283,淳安,其他電子業,上市,4,2,28
187,2425,承啟,電腦及週邊設備業,上市,4,29,27
188,5903,全家,居家生活,上櫃,3,13,27
189,7703,銳澤,其他電子業,上櫃,5,3,22
190,1340,勝悅-KY,塑膠工業,上市,4,2,22
191,3631,晟楠,電子零組件業,上櫃,4,7,21
192,8222,寶一,電機機械,上市,4,6,20
193,8349,恒耀,鋼鐵工業,上櫃,3,67,18
194,7402,邑錡,光電業,上櫃,3,15,16
195,4138,曜亞,生技醫療業,上櫃,3,2,15
196,4571,鈞興-KY,電機機械,上市,3,9,14
197,8038,長園科,電子零組件業,上櫃,3,4,12
198,1338,廣華-KY,汽車工業,上市,4,4,10
199,6103,合邦,半導體業,上櫃,3,7,7
200,6906,現觀科,數位雲端,上市,4,5,7
201,5236,凌陽創新,半導體業,上櫃,3,1,4
202,3709,鑫聯大投控,電腦及週邊設備業,上櫃,3,1,3
203,5489,彩富,其他電子業,上櫃,3,17,3
204,2431,聯昌,電子零組件業,上市,4,1,2
205,3038,全台,光電業,上市,3,15,-2
206,8927,北基,油電燃氣業,上櫃,4,8,-3
207,2608,嘉里大榮,航運業,上市,3,5,-10
208,6156,松上,電子零組件業,上櫃,3,20,-12
209,5213,亞昕,建材營造業,上櫃,4,8,-13
210,1417,嘉裕,紡織纖維,上市,3,4,-16
211,8476,台境*,綠能環保,上市,3,7,-16
212,1903,士紙,造紙工業,上市,3,1,-20
213,2357,華碩,電腦及週邊設備業,上市,4,40,-21
214,3390,旭軟,電子零組件業,上櫃,3,1,-36
215,8104,錸寶,光電業,上市,3,22,-36
216,2230,泰茂,電機機械,上櫃,3,37,-46
217,6462,神盾,半導體業,上櫃,3,7,-59
218,1736,喬山,運動休閒,上市,3,89,-72
219,1310,台苯,塑膠工業,上市,3,247,-74
220,4720,德淵,化學工業,上市,3,13,-127
221,2228,劍麟,汽車工業,上市,3,2,-145
222,4927,泰鼎-KY,電子零組件業,上市,4,238,-152
223,8415,大國鋼,鋼鐵工業,上櫃,3,8,-178
224,5469,瀚宇博,電子零組件業,上市,3,71,-180
225,3444,利機,電子通路業,上櫃,3,1,-187
226,1309,台達化,塑膠工業,上市,3,7,-252
227,1305,華夏,塑膠工業,上市,4,115,-297
228,5512,力麒,建材營造業,上櫃,3,7,-370
229,1905,華紙,造紙工業,上市,3,52,-395
230,6674,鋐寶科技,通信網路業,上市,3,18,-459
231,1444,力麗,紡織纖維,上市,3,15,-543
232,8926,台汽電,油電燃氣業,上市,3,346,-665
233,3036,文曄,電子通路業,上市,3,378,-996
234,1229,聯華,食品工業,上市,3,189,-1599
235,2455,全新,通信網路業,上市,3,383,-2264
236,2353,宏碁,電腦及週邊設備業,上市,3,1782,-5597
