排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
206,1103,嘉泥,水泥工業,上市,4,9,36
207,8349,恒耀,鋼鐵工業,上櫃,3,5,34
208,2718,全心投控,建材營造業,上櫃,5,3,30
209,5356,協益,電腦及週邊設備業,上櫃,3,20,30
210,2908,特力,貿易百貨業,上市,5,4,24
211,2488,漢平,其他電子業,上市,4,18,22
212,4994,傳奇,資訊服務業,上市,4,1,22
213,2207,和泰車,汽車工業,上市,3,155,18
214,4414,如興,紡織纖維,上市,4,4,17
215,3002,歐格,電腦及週邊設備業,上市,4,15,15
216,2450,神腦,通信網路業,上市,4,20,14
217,2029,盛餘,鋼鐵工業,上市,4,30,14
218,3130,一零四,數位雲端,上市,4,5,13
219,4549,桓達,電機機械,上櫃,3,63,13
220,8083,瑞穎,電機機械,上櫃,3,2,12
221,1437,勤益控,其他業,上市,3,18,11
222,4737,華廣,生技醫療業,上市,3,5,10
223,4130,健亞,生技醫療業,上櫃,3,5,9
224,5201,凱衛,資訊服務業,上櫃,4,1,8
225,1339,昭輝,汽車工業,上市,3,25,6
226,6154,順發,電子通路業,上櫃,4,7,6
227,6230,尼得科超眾,電腦及週邊設備業,上市,3,5,3
228,3432,台端,電子零組件業,上市,3,2,1
229,3545,敦泰,半導體業,上市,4,128,0
230,8462,柏文,運動休閒,上市,3,20,-1
231,3276,宇環,電子零組件業,上櫃,3,4,-2
232,5283,禾聯碩,電器電纜,上市,3,6,-7
233,2745,五福,觀光餐旅,上櫃,3,8,-8
234,3597,映興,電子零組件業,上櫃,3,1,-15
235,6109,亞元,通信網路業,上櫃,3,14,-16
236,2211,長榮鋼,鋼鐵工業,上市,3,79,-19
237,6418,詠昇,電子零組件業,上櫃,4,3,-25
238,6957,裕慶-KY,其他業,上市,3,1,-25
239,6735,美達科技,其他電子業,上櫃,3,34,-36
240,4532,瑞智,電機機械,上市,3,8,-50
241,1733,五鼎,生技醫療業,上市,3,18,-53
242,3498,陽程,其他電子業,上櫃,3,395,-61
243,8076,伍豐,電腦及週邊設備業,上櫃,3,84,-78
244,6640,均華,半導體業,上櫃,3,26,-82
245,3029,零壹,資訊服務業,上市,3,44,-90
246,6205,詮欣,電子零組件業,上市,4,114,-96
247,1707,葡萄王,生技醫療業,上市,3,19,-106
248,1340,勝悅-KY,塑膠工業,上市,3,15,-116
249,1217,愛之味,食品工業,上市,3,15,-125
250,3693,營邦,電腦及週邊設備業,上櫃,3,20,-133
251,3016,嘉晶,半導體業,上市,3,341,-146
252,3305,昇貿,其他電子業,上市,4,94,-170
253,2006,東和鋼鐵,鋼鐵工業,上市,3,9,-181
254,3311,閎暉,通信網路業,上市,3,79,-191
255,6021,美好證,金融保險業,上櫃,3,37,-204
256,4966,譜瑞-KY,半導體業,上櫃,3,107,-218
257,6133,金橋,電子零組件業,上市,3,18,-245
258,2417,圓剛,電腦及週邊設備業,上市,3,112,-465
259,4991,環宇-KY,半導體業,上櫃,3,437,-476
260,3015,全漢,電子零組件業,上市,3,68,-1051
261,9934,成霖,居家生活,上市,3,135,-1118
262,2601,益航,貿易百貨業,上市,3,40,-1236
263,8299,群聯,半導體業,上櫃,3,93,-1429
264,3006,晶豪科,半導體業,上市,3,78,-1806
265,3312,弘憶股,電子通路業,上市,3,379,-2155
266,2388,威盛,半導體業,上市,3,21,-2375
267,2352,佳世達,電腦及週邊設備業,上市,3,722,-4215
268,1314,中石化,塑膠工業,上市,3,1666,-4258
269,2880,華南金,金融保險業,上市,3,4088,-5870
270,2344,華邦電,半導體業,上市,3,4979,-80793
