股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2359,所羅門,2026-05-15,124.5,135.0,8.43%,10519,2973,3.54
1904,正隆,2026-05-15,20.0,18.8,-6.0%,8051,2384,3.38
2375,凱美,2026-05-15,100.0,101.5,1.5%,21501,7098,3.03
2382,廣達,2026-05-15,310.0,290.0,-6.45%,66013,21797,3.03
2392,正崴,2026-05-15,32.3,34.3,6.19%,15310,3354,4.56
8374,羅昇,2026-05-15,97.0,102.0,5.15%,7235,1606,4.5
8926,台汽電,2026-05-15,58.2,57.0,-2.06%,17577,5432,3.24
6834,天二科技,2026-05-15,48.2,55.1,14.32%,10730,2428,4.42
2498,宏達電,2026-05-15,46.35,45.65,-1.51%,71302,11584,6.16
3624,光頡,2026-05-15,74.1,91.2,23.08%,33811,5959,5.67
2606,裕民,2026-05-15,64.9,63.5,-2.16%,17930,5900,3.04
2881,富邦金,2026-05-15,96.5,97.2,0.73%,100424,31894,3.15
6449,鈺邦,2026-05-15,255.0,244.5,-4.12%,5781,1849,3.13
6237,驊訊,2026-05-15,47.85,46.9,-1.99%,8190,1321,6.2
6217,中探針,2026-05-15,324.5,265.5,-18.18%,11664,3764,3.1
6215,和椿,2026-05-15,119.0,123.5,3.78%,14048,4014,3.5
3059,華晶科,2026-05-15,40.3,42.1,4.47%,27390,5842,4.69
6208,日揚,2026-05-15,106.0,103.5,-2.36%,7371,1941,3.8
6118,建達,2026-05-15,18.7,17.2,-8.02%,5119,1126,4.54
3362,先進光,2026-05-15,113.0,118.5,4.87%,6612,1379,4.79
3406,玉晶光,2026-05-15,560.0,557.0,-0.54%,7906,2306,3.43
3441,聯一光,2026-05-15,44.65,43.8,-1.9%,5923,1309,4.52
3490,單井,2026-05-15,39.2,37.8,-3.57%,8333,2537,3.28
3504,揚明光,2026-05-15,71.9,78.2,8.76%,10386,2369,4.38
9914,美利達,2026-05-15,65.0,68.5,5.38%,7273,1997,3.64
