股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2030,彰源,2026-05-13,18.05,17.3,-4.16%,5137,1675,3.07
6116,彩晶,2026-05-13,10.85,10.25,-5.53%,497020,58755,8.46
2302,麗正,2026-05-13,24.65,24.8,0.61%,17592,2685,6.55
8114,振樺電,2026-05-13,237.5,216.0,-9.05%,6292,1535,4.1
8105,凌巨,2026-05-13,14.9,15.7,5.37%,34255,3971,8.63
2356,英業達,2026-05-13,48.65,52.2,7.3%,139195,35369,3.94
3481,群創,2026-05-13,35.8,36.1,0.84%,1379646,446505,3.09
3149,正達,2026-05-13,52.3,57.4,9.75%,45448,11605,3.92
8021,尖點,2026-05-13,461.5,441.5,-4.33%,24638,4280,5.76
6901,鑽石投資,2026-05-13,13.45,13.9,3.35%,6835,1327,5.15
2530,華建,2026-05-13,21.0,21.0,0.0%,6034,1663,3.63
3360,尚立,2026-05-13,15.95,14.9,-6.58%,6345,1016,6.24
6449,鈺邦,2026-05-13,198.5,263.0,32.49%,5244,1507,3.48
3305,昇貿,2026-05-13,128.0,138.5,8.2%,27455,6715,4.09
6446,藥華藥,2026-05-13,761.0,826.0,8.54%,7395,2352,3.14
6443,元晶,2026-05-13,41.5,38.2,-7.95%,96402,10639,9.06
3055,蔚華科,2026-05-13,112.0,103.0,-8.04%,11596,2982,3.89
3141,晶宏,2026-05-13,63.0,65.5,3.97%,10624,2081,5.11
5228,鈺鎧,2026-05-13,45.65,49.15,7.67%,6020,1566,3.84
