排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
100,3056,富華新,建材營造業,上市,4,139,422
101,1733,五鼎,生技醫療業,上市,5,76,418
102,6414,樺漢,電腦及週邊設備業,上市,3,277,418
103,9933,中鼎,其他業,上市,5,92,418
104,6239,力成,半導體業,上市,3,448,402
105,3665,貿聯-KY,其他電子業,上市,4,22,397
106,5306,桂盟,運動休閒,上市,5,187,396
107,6469,大樹,生技醫療業,上櫃,5,94,392
108,3484,崧騰,電子零組件業,上櫃,5,11,390
109,2015,豐興,鋼鐵工業,上市,4,85,369
110,4104,佳醫,生技醫療業,上市,5,2,368
111,6186,新潤,建材營造業,上櫃,4,67,363
112,2207,和泰車,汽車工業,上市,5,214,363
113,2204,中華,汽車工業,上市,3,142,359
114,4770,上品,化學工業,上市,3,220,353
115,2106,建大,橡膠工業,上市,4,296,330
116,1702,南僑,食品工業,上市,4,49,295
117,1506,正道,電機機械,上市,4,24,267
118,8050,廣積,電腦及週邊設備業,上櫃,4,238,265
119,1584,精剛,其他業,上櫃,4,76,258
120,9942,茂順,其他業,上市,5,158,258
121,6670,復盛應用,運動休閒,上市,4,40,256
122,6174,安碁,電子零組件業,上櫃,4,34,255
123,6163,華電網,通信網路業,上櫃,3,30,255
124,3653,健策,電子零組件業,上市,4,99,251
125,2480,敦陽科,資訊服務業,上市,4,39,246
126,1615,大山,電器電纜,上市,5,33,244
127,8930,青鋼,鋼鐵工業,上櫃,5,17,240
128,1569,濱川,電腦及週邊設備業,上櫃,4,25,238
129,2107,厚生,橡膠工業,上市,5,64,233
130,6491,晶碩,生技醫療業,上市,5,8,232
131,6165,浪凡,數位雲端,上市,3,87,229
132,3388,崇越電,電子零組件業,上櫃,4,19,227
133,6957,裕慶-KY,其他業,上市,4,31,222
134,4744,皇將,生技醫療業,上櫃,4,135,220
135,6625,必應,其他業,上市,5,47,212
136,3705,永信,生技醫療業,上市,5,91,207
137,2849,安泰銀,金融保險業,上市,3,28,203
138,2607,榮運,航運業,上市,4,92,202
139,2611,志信,航運業,上市,5,2,202
140,2903,遠百,貿易百貨業,上市,3,701,188
141,6664,群翊,電子零組件業,上櫃,4,22,180
142,2850,新產,金融保險業,上市,4,34,180
143,8024,佑華,半導體業,上櫃,3,72,175
144,2459,敦吉,其他電子業,上市,3,155,174
145,6576,逸達,生技醫療業,上櫃,5,15,174
146,1532,勤美,電機機械,上市,3,94,159
147,2029,盛餘,鋼鐵工業,上市,4,34,156
148,3338,泰碩,電子零組件業,上市,3,72,156
149,1598,岱宇,運動休閒,上市,4,84,155
150,3176,基亞,生技醫療業,上櫃,4,47,152
151,2608,嘉里大榮,航運業,上市,5,23,150
152,6426,統新,通信網路業,上市,4,14,146
153,2614,東森,其他業,上市,3,178,146
154,8271,宇瞻,半導體業,上市,3,156,142
155,1217,愛之味,食品工業,上市,3,121,140
156,4953,緯軟,資訊服務業,上櫃,4,48,139
157,6811,宏碁資訊,數位雲端,上櫃,4,117,137
158,6205,詮欣,電子零組件業,上市,4,35,134
159,5288,豐祥-KY,電機機械,上市,5,6,131
160,6669,緯穎,電腦及週邊設備業,上市,3,27,130
161,1604,聲寶,電器電纜,上市,5,23,124
162,3276,宇環,電子零組件業,上櫃,5,35,124
163,8074,鉅橡,電子零組件業,上櫃,4,20,124
164,2524,京城,建材營造業,上市,4,68,115
165,4555,氣立,電機機械,上市,3,106,112
166,1722,台肥,化學工業,上市,3,25,110
167,3138,耀登,通信網路業,上市,4,18,105
168,2908,特力,貿易百貨業,上市,5,1,100
169,1558,伸興,電機機械,上市,5,53,98
170,5278,尚凡*,數位雲端,上櫃,4,61,96
171,1201,味全,食品工業,上市,4,11,90
172,6606,建德工業,電機機械,上市,4,7,89
173,6873,泓德能源,綠能環保,上市,3,22,89
174,6877,鏵友益,其他電子業,上櫃,4,16,86
175,8341,日友,綠能環保,上市,3,94,80
176,4207,環泰,食品工業,上櫃,5,28,79
177,3288,點晶,電子零組件業,上櫃,3,59,75
178,8404,百和興業-KY,其他業,上市,4,22,74
179,1234,黑松,食品工業,上市,4,4,73
180,4119,旭富,生技醫療業,上市,3,33,72
181,9927,泰銘,其他業,上市,4,44,71
182,2364,倫飛,電腦及週邊設備業,上市,3,41,67
183,2020,美亞,鋼鐵工業,上市,4,42,65
184,6192,巨路,其他電子業,上市,4,4,63
185,6118,建達,電子通路業,上櫃,3,26,60
186,2233,宇隆,汽車工業,上市,3,32,56
187,6508,惠光,農業科技業,上櫃,4,12,56
188,1720,生達,生技醫療業,上市,3,14,55
189,8938,明安,運動休閒,上櫃,3,32,51
190,4130,健亞,生技醫療業,上櫃,4,2,48
191,1539,巨庭,電機機械,上市,3,33,48
192,4583,台灣精銳,電機機械,上市,5,4,47
193,4572,駐龍,電機機械,上市,5,7,45
194,2748,雲品,觀光餐旅,上市,4,6,45
195,8927,北基,油電燃氣業,上櫃,3,14,44
196,4912,聯德控股-KY,電子零組件業,上市,3,28,43
197,5403,中菲,資訊服務業,上櫃,4,5,41
198,6776,展碁國際,電子通路業,上市,3,3,41
199,1452,宏益,紡織纖維,上市,4,2,39
200,6592,和潤企業,其他業,上市,3,264,38
201,1203,味王,食品工業,上市,3,2,33
202,6913,鴻呈,電子零組件業,上櫃,4,32,31
203,2816,旺旺保,金融保險業,上市,3,5,25
204,6885,全福生技,生技醫療業,上市,4,5,24
205,9911,櫻花,居家生活,上市,3,6,24
206,3265,台星科,半導體業,上櫃,3,106,20
207,1419,新紡,紡織纖維,上市,3,16,15
208,1732,毛寶,化學工業,上市,3,63,14
209,5530,龍巖,其他業,上櫃,3,30,14
210,9924,福興,居家生活,上市,4,6,12
211,4426,利勤,紡織纖維,上市,4,14,9
212,8354,冠好,其他業,上櫃,4,1,9
213,2227,裕日車,汽車工業,上市,3,3,8
214,6863,永道-KY,通信網路業,上市,3,12,5
215,2701,萬企,觀光餐旅,上市,3,4,4
216,6024,群益期,金融保險業,上市,3,6,3
217,6916,華凌,光電業,上市,3,1,3
218,2230,泰茂,電機機械,上櫃,3,14,2
219,6492,生華科,生技醫療業,上櫃,3,12,0
220,4129,聯合,生技醫療業,上櫃,3,6,0
221,4139,馬光-KY,生技醫療業,上櫃,3,4,-1
222,6823,濾能,半導體業,上櫃,3,1,-7
223,2739,寒舍,觀光餐旅,上市,3,11,-7
224,2616,山隆,油電燃氣業,上市,3,9,-10
225,4440,宜新實業,紡織纖維,上市,3,7,-11
226,6568,宏觀,半導體業,上櫃,4,1,-12
227,3169,亞信,半導體業,上櫃,4,9,-14
228,5706,鳳凰,觀光餐旅,上市,3,15,-14
229,1456,怡華,建材營造業,上市,3,2,-15
230,6684,安格,半導體業,上櫃,3,15,-17
231,3548,兆利,電子零組件業,上櫃,4,10,-21
232,1432,大魯閣,運動休閒,上市,3,11,-21
233,5244,弘凱,光電業,上市,3,4,-22
234,3563,牧德,光電業,上市,3,18,-24
235,3268,海德威,半導體業,上櫃,4,5,-25
236,9917,中保科,其他業,上市,3,82,-25
237,9905,大華,其他業,上市,3,4,-28
238,3218,大學光,生技醫療業,上櫃,3,23,-29
239,3526,凡甲,電子零組件業,上櫃,3,29,-39
240,3040,遠見,其他業,上市,3,4,-42
241,3498,陽程,其他電子業,上櫃,3,378,-47
242,1531,高林股,電機機械,上市,3,3,-54
243,2030,彰源,鋼鐵工業,上市,3,102,-56
244,4137,麗豐-KY,生技醫療業,上市,3,9,-57
245,1103,嘉泥,水泥工業,上市,3,9,-57
246,6185,幃翔,電子零組件業,上櫃,3,5,-66
247,8072,陞泰,電子通路業,上市,3,6,-69
248,6613,朋億*,其他電子業,上櫃,3,42,-80
249,4755,三福化,化學工業,上市,3,1,-98
250,5285,界霖,半導體業,上市,3,34,-109
251,6438,迅得,其他電子業,上市,3,33,-115
252,2362,藍天,電腦及週邊設備業,上市,3,36,-136
253,2528,皇普,建材營造業,上市,4,23,-147
254,8038,長園科,電子零組件業,上櫃,3,56,-268
255,3050,鈺德,光電業,上市,3,54,-269
256,8476,台境*,綠能環保,上市,4,98,-353
257,4306,炎洲,塑膠工業,上市,3,498,-361
258,6789,采鈺,半導體業,上市,4,116,-362
259,1305,華夏,塑膠工業,上市,3,372,-395
260,2393,億光,光電業,上市,3,425,-516
261,2548,華固,建材營造業,上市,3,538,-642
262,1904,正隆,造紙工業,上市,3,109,-984
263,1310,台苯,塑膠工業,上市,3,421,-1294
264,1909,榮成,造紙工業,上市,4,23,-1318
265,4541,晟田,其他業,上櫃,4,28,-1380
266,2342,茂矽,半導體業,上市,3,36,-1570
267,3706,神達,電腦及週邊設備業,上市,3,255,-1638
268,2882,國泰金,金融保險業,上市,4,260,-2214
269,9904,寶成,運動休閒,上市,3,1065,-3746
270,2002,中鋼,鋼鐵工業,上市,3,12322,-5871
271,1402,遠東新,紡織纖維,上市,3,2286,-7168
